date,time,datetime,direction,text,service,is_read,date_read,has_attachment,message_id
2026-01-21,15:19:34,2026-01-21 15:19:34,Received,Yeah ,iMessage,Yes,2026-01-21 16:58:55,No,201253
2026-01-21,15:19:44,2026-01-21 15:19:44,Received,Do you want some DayQuil or something ,iMessage,Yes,2026-01-21 16:58:55,No,201254
2026-01-21,15:20:07,2026-01-21 15:20:07,Received,Bc you sound really bad. And you were waking up and knocking back instantly snoring within seconds ,iMessage,Yes,2026-01-21 16:58:55,No,201255
2026-01-21,15:20:16,2026-01-21 15:20:16,Received,Like you never snore like how you were ,iMessage,Yes,2026-01-21 16:58:55,No,201256
2026-01-21,15:20:58,2026-01-21 15:20:58,Received,Like I was concerned you were going to stop breathing ,iMessage,Yes,2026-01-21 16:58:55,No,201257
2026-01-21,15:41:08,2026-01-21 15:41:08,Received, Got Tylenol severe sinus for you ,iMessage,Yes,2026-01-21 16:58:55,No,201258
2026-01-21,17:57:53,2026-01-21 17:57:53,Received,I made it ,iMessage,Yes,2026-01-21 18:00:30,No,201259
2026-01-21,18:00:35,2026-01-21 18:00:35,Sent,K,iMessage,No,,No,201260
2026-01-21,18:04:24,2026-01-21 18:04:24,Received,If I can take my moms car I will come back ,iMessage,Yes,2026-01-21 18:16:01,No,201261
2026-01-21,18:13:56,2026-01-21 18:13:56,Received,Would it be any help if I added a little more money ,iMessage,Yes,2026-01-21 18:16:01,No,201262
2026-01-21,18:14:01,2026-01-21 18:14:01,Received,I got some ,iMessage,Yes,2026-01-21 18:16:01,No,201263
2026-01-21,18:17:14,2026-01-21 18:17:14,Sent,I guess but like,iMessage,No,,No,201264
2026-01-21,18:17:39,2026-01-21 18:17:39,Sent,You seem to be worried about that and not how fuckedup the situation you’ve put me in is,iMessage,No,,No,201265
2026-01-21,18:18:07,2026-01-21 18:18:07,Sent,annie I don’t know what the fuck is going on,iMessage,No,,No,201266
2026-01-21,18:24:29,2026-01-21 18:24:29,Received,There is no situation Dan,iMessage,Yes,2026-01-21 18:30:47,No,201267
2026-01-21,18:24:36,2026-01-21 18:24:36,Received,I sent your mom $30 more,iMessage,Yes,2026-01-21 18:30:47,No,201268
2026-01-21,18:31:40,2026-01-21 18:31:40,Sent,I wish you were able to look at a situation and put yourself in the other person’s position. You have 0 empathy and even less symoathy,iMessage,No,,No,201269
2026-01-21,18:41:08,2026-01-21 18:41:08,Sent,annie I love you. Like you are the only person I’ve ever loved and the only one I’ll ever be able to love,iMessage,No,,No,201270
2026-01-21,18:41:39,2026-01-21 18:41:39,Sent,I don’t iunderstand why you are willing to ruin what we have just to see how much you can get away with becuase you know how much I will forgive you for,iMessage,No,,No,201271
2026-01-21,18:54:50,2026-01-21 18:54:50,Sent,Are you coming back ,iMessage,No,,No,201276
2026-01-21,18:55:22,2026-01-21 18:55:22,Sent,Or do you need to stay home so it’s not obvious that I’m in your life when you start getting phone ,iMessage,No,,No,201277
2026-01-21,19:01:57,2026-01-21 19:01:57,Sent,you don’t seem to care at all how much the last 2 weeks have broken my heart and left me feeling like I am no longer special to you,iMessage,No,,No,201279
2026-01-21,19:05:17,2026-01-21 19:05:17,Sent,I can’t even get you to talk with me so that I know what this even is. You told me we were exclusive and I just….You need to show me some kind of decency here and stop taking advantage of how badly I want this to work ,iMessage,No,,No,201280
2026-01-21,19:07:10,2026-01-21 19:07:10,Sent,"watch, if I were to tell you he came you’d reappear instantly right",iMessage,No,,No,201281
2026-01-21,19:08:01,2026-01-21 19:08:01,Sent,Okay I have it now. He just left,iMessage,No,,No,201282
2026-01-21,19:15:00,2026-01-21 19:15:00,Sent,Let me know what I’m suppose to do ,iMessage,No,,No,201283
2026-01-21,19:15:25,2026-01-21 19:15:25,Received,Okay hold on ,iMessage,Yes,2026-01-21 19:15:30,No,201284
2026-01-21,19:18:55,2026-01-21 19:18:55,Received,I am coming,iMessage,Yes,2026-01-21 19:23:43,No,201285
2026-01-21,19:23:51,2026-01-21 19:23:51,Sent,k,iMessage,No,,No,201286
2026-01-21,19:24:43,2026-01-21 19:24:43,Sent,"i tried so hard to address this without accusing you, criticizing you, doing anything antagonistic and even that is just ignored",iMessage,No,,No,201287
2026-01-21,19:26:38,2026-01-21 19:26:38,Sent,I am really having a hard time. My heart really hurts and I honestly do not know what I am supposed to think about you.  To act like I dont deserve any understanding from you feels like i don’t have any business bothering you anym,iMessage,No,,No,201288
2026-01-21,20:07:57,2026-01-21 20:07:57,Received,Home ,iMessage,Yes,2026-01-21 20:08:01,No,201289
2026-01-21,20:08:32,2026-01-21 20:08:32,Sent,"Listen , please…I know you think I’m just being dramatic or like this isn’t sincere",iMessage,No,,No,201290
2026-01-21,20:09:30,2026-01-21 20:09:30,Sent,"But you aren’t getting the impact of not taking ANY kind of action or making ANY kind of change right now after this shit has happened, even if it’s not a direct response to it",iMessage,No,,No,201291
2026-01-21,20:16:48,2026-01-21 20:16:48,Sent,"There’s nothing I can do to make you decide that’s the right thing to do besides try to warn you that if you play out what happens when you introduce THIS much legitimately scary and emotionally harmful things, and really confirm that you dont care by ignoring it entirely.  You’re daring me to continue to hold on to how upset and wronged I feel until I start to feel so much resentment that I cant contain it and it blows up weeks or months after the event",iMessage,No,,No,201292
2026-01-21,20:18:20,2026-01-21 20:18:20,Sent,But I am telling you that you can choose whether or not you want me in your life. You aren’t being held hostage and I have made clear that I wouldn’t want to pursuit you if you didn’t even want to be with me? ,iMessage,No,,No,201293
2026-01-21,20:19:52,2026-01-21 20:19:52,Received,I do want you in my life ,iMessage,Yes,2026-01-21 20:19:54,No,201294
2026-01-21,20:19:56,2026-01-21 20:19:56,Sent,What I found out last night hurts me so fucking badly and it is insane to think I could do this without you showing me that you understand how much it changes everything,iMessage,No,,No,201295
2026-01-21,20:21:07,2026-01-21 20:21:07,Sent,seriously annie I can’t explain the symbolic weight of i,iMessage,No,,No,201296
2026-01-21,20:21:17,2026-01-21 20:21:17,Received,You understand he was contacting me through fucking WhatsApp bc I blocked his phone number ,iMessage,Yes,2026-01-21 20:21:17,No,201297
2026-01-21,20:22:44,2026-01-21 20:22:44,Sent,Honest question: even though I understand what you mean - if you were in my position would you not think that it is much more likely that you’re using WhatsApp for some purpose of keeping the communication off of the direct phone logs or the iCloud backups,iMessage,No,,No,201298
2026-01-21,20:23:30,2026-01-21 20:23:30,Sent,"Even if it wasn’t your concern. Like no, obviously I don’t understand that or ANYTHING because i only find anything out when I’m not supposed to. ",iMessage,No,,No,201299
2026-01-21,20:24:01,2026-01-21 20:24:01,Sent,for the record I only even looked at who was calling because I didn’t want your parents to be worried and unable to reach you so I didn’t know if I should dump water on you or what the fuck was happe,iMessage,No,,No,201300
2026-01-21,20:28:12,2026-01-21 20:28:12,Sent,"Can I just say in my defense, like…of anyone, I don’t understand why you see me as so repressive when I took the unheard of step to try to find ways to meet whatever desire it is that causes any of this.  I don’t know what to say I just…this is so important to me and I wish I could get you to understand what I feel like right now.  not because I’m angry or want to punish you or get revenge or drag this out ",iMessage,No,,No,201301
2026-01-21,20:46:09,2026-01-21 20:46:09,Received,You have always been more than understanding and always have tried to make things better regardless and I know I don’t understand how you feel and I am sorry that I have put you through pain and hurt. It isn’t okay ,iMessage,Yes,2026-01-21 20:46:15,No,201302
2026-01-21,20:47:43,2026-01-21 20:47:43,Sent,"yeah because I truly fucking love you.   Don’t you see that if you can’t, after all of this , give me SOME KIND of response meant to show me that this matters at all to you… I have literally no reason to believe that I matter a",iMessage,No,,No,201303
2026-01-21,20:49:57,2026-01-21 20:49:57,Sent,"I’m not trying to be rude but - you can just say “that’s not true” or “you do matter to me”  “I do love you” and it not mean anything or be fully false, right?   You’re giving me the most low effort shit ever, right now included",iMessage,No,,No,201304
2026-01-21,20:50:17,2026-01-21 20:50:17,Sent,sorry it's almost 9 i'll let you go so you can talk uninterrupted.,iMessage,No,,No,201305
2026-01-21,20:53:47,2026-01-21 20:53:47,Received,What the hell???,iMessage,Yes,2026-01-21 20:53:59,No,201306
2026-01-21,20:55:06,2026-01-21 20:55:06,Sent,please annie I was trying so hard to do this in a way that didn’t make you feel attacke,iMessage,No,,No,201307
2026-01-21,20:55:14,2026-01-21 20:55:14,Sent,You do not care about me. ,iMessage,No,,No,201308
2026-01-21,20:55:33,2026-01-21 20:55:33,Received,I know you aren’t attacking me ,iMessage,Yes,2026-01-21 20:57:37,No,201309
2026-01-21,20:56:59,2026-01-21 20:56:59,Received,But daniel I care about you. I care so much about you.  You know that you and I have this emotional attachment to each other and have gone through so much together in ten years. If I didn’t care or love you I would have been gone a long time ago. ,iMessage,Yes,2026-01-21 20:57:37,No,201310
2026-01-21,20:59:09,2026-01-21 20:59:09,Sent,What I need you to understand is that it has been so long since you’ve done anything to show me that - It seems like you do not have that anymore,iMessage,No,,No,201311
2026-01-21,21:04:00,2026-01-21 21:04:00,Sent,"And I feel like I am, again, lying to myself that you might not understand how much difference it would make for you to take some kind of actual action to demonstrate that I am important to you. I don’t need to pile on and tortue you to “teach you a lesson” - I just want to know that SOMETHING changed and …. annie like ",iMessage,No,,No,201312
2026-01-21,21:09:43,2026-01-21 21:09:43,Sent,i need to stop this is only reinforcing my point that you do not have any indication that you need to make anything better or right and you aren’t willing to see how important it is for you to show me that “ I do care” is not anymore true than the other lies I’ve been told,iMessage,No,,No,201313
2026-01-21,21:13:09,2026-01-21 21:13:09,Sent,"Bye, I am leaving before I let myself start lashing out. You’re really fucking awful to me, and it has as much to do with THIS as it does with the behavior itself",iMessage,No,,No,201314
2026-01-21,21:14:54,2026-01-21 21:14:54,Sent,From now on I’ll wrap it up by 9pm so I don’t keep doing this during your call,iMessage,No,,No,201315
2026-01-21,21:15:07,2026-01-21 21:15:07,Sent,I am disgusted with myself goodbye.,iMessage,No,,No,201316
2026-01-21,21:16:35,2026-01-21 21:16:35,Received,I just showered I am sorry ,iMessage,Yes,2026-01-21 21:46:09,No,201317
2026-01-21,21:17:16,2026-01-21 21:17:16,Received,And what are you even talking about there is no ‘call’ ,iMessage,Yes,2026-01-21 21:46:09,No,201318
2026-01-21,21:24:23,2026-01-21 21:24:23,Received,Dan I love you ,iMessage,Yes,2026-01-21 21:46:09,No,201319
2026-01-21,21:48:11,2026-01-21 21:48:11,Sent,Please - you need to understand that you have to do SOMETHING here. What that is will be up to you but like….truly I can not let myself stay in a situation like the one I am in right now. I need you to find some way to make this feel like i’m not being treated like a fucking idiot. ,iMessage,No,,No,201320
2026-01-21,21:48:34,2026-01-21 21:48:34,Sent,Honestly annie why would anything be different if you cant even fucking TELL ME THATS WHAT YOU’RE GING TO DO,iMessage,No,,No,201321
2026-01-21,21:52:43,2026-01-21 21:52:43,Sent,nope nope nope ope I did it again. I can not get it through my head that you’re not going to be convinced that what you are doing to me is really awful and that you need to give me some reason to think that any of this matters or means anything. ,iMessage,No,,No,201322
2026-01-21,22:06:50,2026-01-21 22:06:50,Received,You’re right. I have to fix this. Fix myself. Fix everything. Change everything. It isn’t fair to you and it’s not okay.. I am truly sorry Dan. I am going to try to sleep.. my head started hurting really bad. I love you and i hope you know that I do. Goodnight Dan love you ,iMessage,Yes,2026-01-21 22:07:35,No,201323
2026-01-22,00:44:42,2026-01-22 00:44:42,Received,I just woke up from a bad dream and I didn’t know what was happening I’m drenched in sweat i dont know what the dream even was but I woke up in a panic. I’m sorry. I love you. I’m going to try to fall back asleep ,iMessage,Yes,2026-01-22 00:44:57,No,201324
2026-01-22,00:45:03,2026-01-22 00:45:03,Sent,I love you too ,iMessage,No,,No,201325
2026-01-22,04:22:29,2026-01-22 04:22:29,Sent,"I mean, no.   first of all you only have to fix this (us) if that is what you actually want. But you can’t keep acting like you’re single and can just fuck around with whoever you want when you’re telling me that we are together to some degree and that we are exclusive. If that’s not true, you can’t just not inform me that things have changed.   second, I don’t WANT you to change everything. I just need you to go back to seeing the way you are behaving as unacceptable if you are telling me that you want us to be together. Annie, this is just not how you viewed loyalty or truth or love before mid-2024.   And the most important thing:",iMessage,No,,No,201333
2026-01-22,04:30:44,2026-01-22 04:30:44,Sent,Seeing you get blown up for fucking hours by him last night has thrown me off of a cliff emotionally and I am not sure how you think I can feel alright about ANYTHING until you make clear that you have killed anything about that. I am not going to explain why having another guy blowing your phone up is not going to work and I REALLY don’t need to explain why that particular person doing that is an absolute dealbreaker for me.   Please I’m begging you to not make me fucking chase you down about this or drag this out so I have to say “okay if you can’t do that then I can not be with you”   If you want to be together that shouldn’t really even need to be said…and if you want to be together then why would you want to make it look like you have a problem cutting off that communication outright and permanently ,iMessage,No,,No,201334
2026-01-22,04:40:01,2026-01-22 04:40:01,Sent,"you’ve now created a situation where if you can’t say “get fucked go away” to him, then you’re saying “get fucked go away” to me. That’s not an ultimatum that I decided, that is the reality of the fact that you can not expect me to have anything to do with you if you are talking to him still.  That was the worst night of my life and it’s not even close. It marked the beginning of everything in my life becoming absolute shit and losing everything I care about except for milo. You may think you understand the significance of what that all represents but…I promise you not a day has gone by that I haven’t thought about it and it represents my life completely falling the fuck apart",iMessage,No,,No,201335
2026-01-22,04:47:46,2026-01-22 04:47:46,Sent,Look I get it if you don’t want to read the 40000 word book I just wrote but if you read nothing else:  Making mistakes and doing stupid or selfish things do not make you a bad person it’s doing that and then not making any attempt to fix the damage that would make you a shitty person,iMessage,No,,No,201336
2026-01-22,09:39:41,2026-01-22 09:39:41,Sent,…..your dog has been playing with his lamb for like 5 hours,iMessage,No,,No,201341
2026-01-22,09:51:34,2026-01-22 09:51:34,Received,Good morning daniel and milo and lamby,iMessage,Yes,2026-01-22 10:22:11,No,201342
2026-01-22,10:18:45,2026-01-22 10:18:45,Received,"And yes I did read every word of your 40,000 book ",iMessage,Yes,2026-01-22 10:22:11,No,201344
2026-01-22,10:27:58,2026-01-22 10:27:58,Received,And Claire just called me asking if I can pick up Otto from school and watch him. He is sick again 😖 so I am going to be with him today,iMessage,Yes,2026-01-22 10:30:24,No,201345
2026-01-22,10:30:41,2026-01-22 10:30:41,Sent,￼Tab send,iMessage,No,,Yes,201346
2026-01-22,10:31:25,2026-01-22 10:31:25,Received,He said he is tired of playing now ,iMessage,Yes,,No,201348
2026-01-22,10:31:39,2026-01-22 10:31:39,Received,He he is relaxing heater time,iMessage,Yes,,No,201349
2026-01-22,10:31:46,2026-01-22 10:31:46,Sent,￼A,iMessage,No,,Yes,201350
2026-01-22,10:31:58,2026-01-22 10:31:58,Received,Now that is a photo ,iMessage,Yes,,No,201351
2026-01-22,10:32:03,2026-01-22 10:32:03,Sent,￼,iMessage,No,,Yes,201352
2026-01-22,10:32:10,2026-01-22 10:32:10,Received,What a beautiful boy,iMessage,Yes,2026-01-22 10:32:25,No,201353
